
	2015-12-11 21:49:40!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_weight with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:40!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_height with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:40!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_width with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:40!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : cost_of_postage with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:40!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : price_ht with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:41!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : tva with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:41!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_price with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_attribute_set_id with value : 1"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : tx_tva with value : 15"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : manage_stock with value : 9"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : barcode with value : 0441215022034"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_reference with value : PDCT000002206"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_price with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_stock with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_weight with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_height with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_width with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : cost_of_postage with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : price_ht with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : tva with value : "!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:49:42!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_price with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:31!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_attribute_set_id with value : 1"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:31!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : tx_tva with value : 15"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:31!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : manage_stock with value : 9"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : barcode with value : 0441215022034"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_reference with value : PDCT000002206"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_price with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_stock with value : 3.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_weight with value : 1.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_height with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_width with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : cost_of_postage with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : price_ht with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : tva with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:50:32!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2203!#logsep#!"Add the attribute : product_price with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:04!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_attribute_set_id with value : 1"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:04!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : tx_tva with value : 17"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:04!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : manage_stock with value : 9"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:04!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : barcode with value : 0441215022041"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:05!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_reference with value : PDCT000002205"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:05!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_price with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:05!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_stock with value : 10.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:06!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_weight with value : 3.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:06!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_height with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
	2015-12-11 21:51:06!#logsep#!1!#logsep#!"wpshop_attributes"!#logsep#!2204!#logsep#!"Add the attribute : product_width with value : 0.00000"!#logsep#!0!#logsep#!wpshop_attributes
